"","Y_train","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"1117",184100,"RL",7750,"Reg","Lvl","Inside","Gilbert","Norm","1Fam",8,5,"Hip","None",0,"Gd","TA","PConc","Gd","No","GLQ",353,"Unf",0,55,408,"Ex",779,640,1419,1,2,1,3,"Gd",7,1,"BuiltIn","Fin",2,527,120,0,0,"3","WD","Normal",7,7,7,0,0,0
"1118",130000,"RL",9764,"IR1","Lvl","FR2","Sawyer","Feedr","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",702,"Unf",0,192,894,"Ex",894,0,894,1,1,0,3,"Gd",5,0,"Attchd","RFn",2,450,0,0,0,"5","WD","Normal",41,5,41,36,0,36
"1119",140000,"RL",13825,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,6,"Gable","None",0,"TA","Gd","CBlock","TA","No","Unf",0,"Unf",0,533,533,"TA",1021,580,1601,0,1,0,3,"TA",6,0,"BuiltIn","RFn",1,300,280,34,0,"12","WD","Normal",50,21,50,29,0,29
"1120",133700,"RL",7560,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","LwQ",369,"Unf",0,671,1040,"TA",1040,0,1040,0,1,0,3,"TA",6,0,"Attchd","RFn",1,286,140,0,252,"7","WD","Normal",47,47,47,0,0,0
"1121",118400,"RM",8263,"Reg","Bnk","Inside","IDOTRR","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,1012,1012,"TA",1012,0,1012,0,1,0,2,"TA",6,1,"Detchd","Unf",1,308,0,22,112,"5","WD","Normal",87,57,87,30,0,30
"1122",212900,"RL",10084,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",7,5,"Gable","BrkFace",196,"Gd","TA","PConc","Gd","Av","GLQ",24,"Unf",0,1528,1552,"Ex",1552,0,1552,0,2,0,3,"Gd",7,0,"Attchd","RFn",3,782,144,20,0,"7","New","Partial",1,0,1,1,0,1
"1123",112000,"RL",8926,"IR1","Lvl","Corner","Edwards","Norm","1Fam",4,3,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,672,672,"Ex",960,0,960,0,1,0,3,"TA",5,0,"Basment","Unf",1,288,64,0,0,"10","COD","Abnorml",53,53,53,0,0,0
"1124",118000,"RL",9405,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,9,"Hip","None",0,"TA","Ex","CBlock","TA","No","Unf",0,"Unf",0,698,698,"Ex",698,0,698,0,1,0,2,"TA",4,0,"Attchd","Unf",0,0,0,200,0,"6","WD","Normal",62,1,30.4938361131256,61,31.5061638868744,29.4938361131256
"1125",163900,"RL",9125,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","BrkFace",170,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,384,384,"Gd",812,670,1482,0,2,1,3,"Gd",7,1,"Attchd","Fin",2,392,100,25,0,"7","WD","Normal",15,15,15,0,0,0
"1126",115000,"RL",10434,"Reg","Lvl","Inside","NAmes","Norm","1Fam",4,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1005,1005,"TA",1005,0,1005,0,1,0,2,"Fa",5,1,"Detchd","Unf",2,672,0,0,0,"11","WD","Normal",54,54,32,0,22,-22
"1127",174000,"RL",3684,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE",7,5,"Hip","BrkFace",130,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1373,1373,"Ex",1555,0,1555,0,2,0,2,"Gd",7,1,"Attchd","Fin",3,660,143,20,0,"6","WD","Normal",2,2,2,0,0,0
"1128",259000,"RL",14572,"IR3","Lvl","Corner","Gilbert","Norm","1Fam",7,5,"Hip","None",0,"Gd","TA","PConc","Gd","Av","GLQ",1300,"Unf",0,230,1530,"Ex",1530,0,1530,1,2,0,3,"Gd",7,1,"Attchd","Fin",3,630,144,36,0,"11","WD","Family",3,3,3,0,0,0
"1129",215000,"RL",11796,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,847,847,"Ex",847,1112,1959,0,2,1,4,"Gd",8,1,"BuiltIn","Fin",2,434,100,48,0,"7","WD","Normal",3,2,3,1,0,1
"1130",140000,"RM",7200,"Reg","Lvl","Inside","OldTown","Norm","Duplex",5,5,"Gable","BrkFace",180,"TA","TA","CBlock","Gd","Gd","GLQ",936,"Unf",0,0,936,"TA",936,0,936,1,1,0,2,"TA",4,0,"Detchd","Unf",2,672,49,0,0,"8","WD","Normal",27,27,27,0,0,0
"1131",135000,"RL",7804,"Reg","Lvl","Inside","SWISU","Norm","1Fam",4,3,"Gable","None",0,"TA","TA","BrkTil","TA","No","BLQ",622,"Unf",0,500,1122,"TA",1328,653,1981,1,2,0,4,"Gd",7,2,"Detchd","Unf",2,576,431,44,0,"12","WD","Normal",81,59,28,22,53,-31
"1132",93500,"RL",10712,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Gd","Mn","BLQ",212,"Unf",0,762,974,"TA",974,0,974,0,1,0,3,"TA",5,0,"Attchd","Unf",0,0,0,28,0,"9","Oth","Abnorml",16,15,28.4938361131256,1,-12.4938361131256,13.4938361131256
"1133",117500,"RM",9900,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,4,"Gable","None",0,"TA","TA","BrkTil","TA","Mn","Unf",0,"Unf",0,1008,1008,"TA",1178,1032,2210,0,2,0,5,"Fa",8,0,"Detchd","Unf",1,205,0,48,0,"5","WD","Normal",107.82,57,77,50.8199999999999,30.8199999999999,20
"1134",239500,"RL",9828,"IR1","Lvl","Inside","SawyerW","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",584,"Unf",0,544,1128,"Ex",1142,878,2020,0,2,1,3,"Gd",8,1,"Attchd","RFn",2,466,0,155,0,"6","WD","Normal",14,14,14,0,0,0
"1135",169000,"RL",8773,"IR1","HLS","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","Av","Unf",0,"Unf",0,916,916,"Gd",916,684,1600,0,2,1,3,"TA",7,1,"Attchd","Fin",2,460,100,38,0,"8","WD","Normal",10,10,10,0,0,0
"1136",102000,"RM",6180,"Reg","Lvl","Corner","BrkSide","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,960,960,"TA",986,0,986,0,1,0,2,"TA",5,1,"Detchd","Unf",1,180,0,128,0,"5","WD","Normal",81,57,81,24,0,24
"1137",119000,"RL",9600,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",280,"Unf",0,752,1032,"TA",1032,220,1252,0,1,0,3,"TA",6,0,"Attchd","Unf",1,288,0,0,96,"4","WD","Abnorml",58,58,58,0,0,0
"1138",94000,"RL",6342,"Reg","Lvl","Inside","Sawyer","Feedr","1Fam",5,8,"Gable","None",0,"TA","Gd","CBlock","TA","No","Unf",0,"Unf",0,780,780,"Gd",780,240,1020,0,1,0,2,"TA",6,0,"Attchd","Unf",0,0,0,0,176,"5","WD","Normal",110.82,14,31.4938361131256,96.8199999999999,79.3261638868744,17.4938361131256
"1139",196000,"RL",9819,"IR1","Lvl","Inside","Mitchel","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","TA","Gd","ALQ",1567,"Unf",0,0,1567,"TA",1567,0,1567,1,2,0,2,"Gd",5,2,"Attchd","RFn",2,714,264,32,0,"5","WD","Normal",32,32,32,0,0,0
"1140",144000,"RL",8731,"IR1","Lvl","Inside","BrkSide","Norm","1Fam",5,5,"Gable","None",0,"TA","Fa","BrkTil","TA","No","BLQ",645,"Unf",0,270,915,"TA",1167,0,1167,0,1,0,3,"TA",6,1,"Detchd","Unf",2,495,0,0,216,"5","WD","Normal",87,57,35,30,52,-22
"1141",139000,"RL",7350,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","Mn","ALQ",852,"Unf",0,100,952,"TA",952,0,952,1,1,0,2,"TA",4,0,"Detchd","Unf",2,840,0,0,0,"6","COD","Abnorml",57,57,20,0,37,-37
"1142",197500,"RL",10304,"IR1","Lvl","CulDSac","NWAmes","PosN","1Fam",5,7,"Gable","BrkFace",44,"TA","Gd","CBlock","TA","No","ALQ",381,"Unf",0,399,780,"Ex",1088,780,1868,1,2,1,4,"Gd",9,1,"Attchd","Unf",2,484,448,96,0,"10","WD","Normal",33,33,33,0,0,0
"1143",424870,"RL",9965,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",8,5,"Hip","Stone",340,"Gd","TA","PConc","Ex","Gd","GLQ",1150,"Unf",0,316,1466,"Ex",1466,1362,2828,1,3,0,4,"Gd",11,1,"BuiltIn","RFn",3,1002.79,125,144,0,"4","New","Partial",1,0,1,1,0,1
"1144",80000,"RL",9000,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,3,"Gable","None",0,"TA","TA","CBlock","TA","No","GLQ",288,"Unf",0,718,1006,"TA",1006,0,1006,0,1,0,3,"TA",5,0,"Attchd","Unf",0,0,0,24,0,"7","WD","Normal",49,49,29.4938361131256,0,19.5061638868744,-19.5061638868744
"1145",80000,"RL",12180,"Reg","Lvl","Inside","Edwards","Norm","2fmCon",4,4,"Gable","None",0,"TA","Fa","BrkTil","Gd","No","BLQ",348,"Unf",0,324,672,"Fa",672,252,924,1,1,0,2,"Fa",5,0,"Detchd","Unf",1,280,0,0,0,"7","WD","Normal",69,60,69,9,0,9
"1146",149000,"RM",6240,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,1042,1042,"Ex",1042,534,1576,0,1,0,3,"TA",8,1,"Detchd","Unf",1,225,0,0,0,"8","WD","Family",78,56,78,22,0,22
"1147",180000,"RL",11200,"Reg","Lvl","Inside","SawyerW","Norm","1Fam",6,5,"Gable","BrkFace",85,"Gd","TA","CBlock","Gd","No","GLQ",1258,"Unf",0,40,1298,"TA",1298,0,1298,1,2,0,3,"Gd",5,1,"Attchd","Unf",2,403,165,26,0,"5","WD","Normal",21,21,21,0,0,0
"1148",174500,"RL",12000,"Reg","Bnk","Inside","Crawfor","Norm","1Fam",7,7,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",275,"Unf",0,429,704,"Ex",860,704,1564,0,1,1,3,"Fa",7,1,"Attchd","Unf",1,234,0,0,0,"7","WD","Normal",68,59,68,9,0,9
"1149",116900,"RM",5700,"Reg","Lvl","Inside","OldTown","Norm","1Fam",7,7,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,572,572,"TA",572,539,1111,0,1,0,2,"TA",5,1,"Detchd","Unf",1,288,0,0,176,"8","WD","Normal",82,58,26,24,56,-32
"1150",143000,"RM",9000,"Reg","Lvl","Inside","OldTown","Artery","1Fam",7,9,"Hip","None",0,"TA","Gd","PConc","TA","No","ALQ",624,"Unf",0,26,650,"Ex",832,650,1482,0,1,0,3,"TA",7,0,"Detchd","Unf",2,324,0,0,0,"7","WD","Normal",89,21,79,68,10,58
"1151",124000,"RL",8280,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,932,932,"Ex",932,0,932,0,1,0,2,"Gd",4,1,"Attchd","Unf",1,306,0,0,214,"11","WD","Normal",57,57,57,0,0,0
"1152",149900,"RL",17755,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,4,"Gable","BrkFace",132,"TA","TA","CBlock","TA","No","BLQ",176,"Unf",0,1290,1466,"TA",1466,0,1466,0,1,1,3,"Fa",6,2,"Attchd","Fin",2,528,0,140,0,"11","WD","Normal",47,47,47,0,0,0
"1153",230000,"RL",14115,"IR1","Lvl","Inside","Crawfor","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","PConc","TA","No","ALQ",296,"GLQ",547,230,1073,"Ex",1811,0,1811,0,1,0,2,"Ex",6,1,"Attchd","Fin",2,470,0,0,261.05,"7","WD","Abnorml",50,2,50,48,0,48
"1154",120500,"RM",5890,"Reg","Lvl","Corner","IDOTRR","Norm","1Fam",6,8,"Gable","None",0,"Gd","Gd","BrkTil","TA","Av","ALQ",538,"Unf",0,278,816,"Ex",816,0,816,0,1,0,2,"TA",5,0,"Detchd","Unf",1,432,0,0,96,"6","WD","Normal",78,1,6,77,72,5
"1155",201800,"RL",13700,"IR1","Lvl","Inside","NAmes","Norm","1Fam",7,6,"Gable","Stone",288,"TA","TA","CBlock","TA","Gd","ALQ",454,"Unf",0,410,864,"TA",902,918,1820,0,1,1,4,"Gd",8,2,"Attchd","Unf",2,492,60,84,0,"5","WD","Normal",43,20,43,23,0,23
"1156",218000,"RL",10768,"IR1","Lvl","Corner","Veenker","Norm","1Fam",5,8,"Gable","None",0,"Gd","Gd","CBlock","Gd","Gd","ALQ",1157,"Unf",0,280,1437,"TA",1437,0,1437,1,2,0,3,"Gd",6,1,"Attchd","RFn",2,528,0,21,0,"7","WD","Normal",31,3,31,28,0,28
"1157",179900,"RL",9350,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,8,"Gable","None",0,"TA","Gd","PConc","TA","Gd","ALQ",633,"Unf",0,586,1219,"Gd",1265,0,1265,0,2,0,3,"Gd",6,1,"Attchd","RFn",2,502,0,92,0,"10","WD","Normal",43,9,43,34,0,34
"1158",230000,"RL",5001,"IR1","Lvl","Inside","NridgHt","Norm","Twnhs",7,5,"Gable","Stone",166,"Gd","TA","PConc","Gd","No","GLQ",904,"Unf",0,410,1314,"Ex",1314,0,1314,1,2,0,2,"Gd",6,1,"Attchd","RFn",2,626,172,62,0,"7","WD","Normal",2,1,1,1,1,0
"1159",235128,"RL",11932,"Reg","Lvl","FR2","Somerst","Feedr","1Fam",8,5,"Gable","Stone",186,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1580,1580,"Ex",1580,0,1580,0,2,0,3,"Gd",7,0,"Attchd","RFn",3,830,0,24,0,"6","ConLD","Partial",1,0,0,1,1,0
"1160",185000,"RL",9120,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",6,6,"Hip","BrkFace",270,"Gd","TA","CBlock","TA","No","ALQ",442,"Unf",0,459,901,"TA",943,933,1876,0,2,1,4,"Gd",8,1,"Attchd","RFn",2,540,0,69,0,"7","WD","Normal",34,34,34,0,0,0
"1161",146000,"RL",2280,"Reg","Lvl","Inside","NPkVill","Norm","Twnhs",6,5,"Gable","None",0,"TA","TA","CBlock","Gd","No","ALQ",311,"Unf",0,544,855,"Fa",855,601,1456,0,2,1,3,"TA",7,1,"Attchd","Unf",2,440,26,0,0,"7","WD","Normal",32,32,32,0,0,0
"1162",224000,"RL",14778,"IR1","Low","CulDSac","Crawfor","PosN","1Fam",6,7,"Hip","BrkFace",72,"Gd","TA","CBlock","TA","No","BLQ",728,"Unf",0,568,1296,"Ex",1640,0,1640,1,1,0,3,"Gd",7,1,"Detchd","Unf",2,924,108,0,0,"11","WD","Normal",54,2,15,52,39,13
"1163",129000,"RL",8724,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","Gd","No","BLQ",492,"Unf",0,402,894,"Gd",894,0,894,0,1,0,3,"TA",5,1,"Attchd","Fin",2,450,0,0,0,"5","WD","Normal",39,39,39,0,0,0
"1164",108959,"RL",12900,"Reg","Lvl","Inside","Sawyer","Feedr","Duplex",4,4,"Gable","None",0,"TA","TA","CBlock","Gd","Av","GLQ",1198,"Unf",0,0,1198,"TA",1258,0,1258,2,1,1,1,"TA",6,0,"CarPort","Unf",2,400,120,0,0,"1","WD","Alloca",39,39,39,0,0,0
"1165",194000,"RL",16157,"IR1","Lvl","FR2","Veenker","Feedr","1Fam",5,7,"Gable","None",0,"TA","TA","PConc","Gd","Gd","ALQ",680,"Rec",391,289,1360,"Ex",1432,0,1432,1,1,1,2,"Gd",5,1,"Attchd","Unf",2,588,168,180,0,"6","WD","Normal",29,29,29,0,0,0
"1166",233170,"RL",9541,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",7,5,"Gable","Stone",268,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1502,1502,"Ex",1502,0,1502,0,2,0,3,"Gd",7,0,"Attchd","RFn",2,644,0,114,0,"9","New","Partial",0,0,0,0,0,0
"1167",245350,"RL",10475,"IR1","Lvl","Corner","CollgCr","Norm","1Fam",8,5,"Gable","Stone",72,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1694,1694,"Ex",1694,0,1694,0,2,0,3,"Gd",7,0,"Attchd","RFn",3,776,160,33,0,"2","WD","Normal",2,2,2,0,0,0
"1168",173000,"RL",10852,"IR1","Lvl","Inside","Gilbert","RRAn","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","GLQ",786,"Unf",0,173,959,"Ex",959,712,1671,1,2,1,3,"TA",7,1,"Attchd","Fin",2,472,0,38,0,"2","WD","Normal",6,6,6,0,0,0
"1169",235000,"RL",13728,"Reg","Lvl","Corner","Edwards","Norm","1Fam",6,7,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",626,"Unf",0,501,1127,"Ex",1236,872,2108,0,2,0,4,"Gd",7,2,"Basment","Unf",2,540,0,0,0,"7","WD","Normal",73,22,73,51,0,51
"1170",625000,"RL",35760,"IR1","Lvl","CulDSac","NoRidge","Norm","1Fam",10,5,"Hip","BrkFace",791.280000000001,"Gd","Gd","PConc","Ex","Gd","GLQ",1387,"Unf",0,543,1930,"Ex",1831,1418.92,3123.48,1,3,1,4,"Gd",10,1,"Attchd","Fin",3,807,361,76,0,"7","WD","Normal",11,10,11,1,0,1
"1171",171000,"RL",9880,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","CBlock","TA","Av","ALQ",522,"Unf",0,574,1096,"TA",1118,0,1118,1,1,0,3,"TA",6,1,"Attchd","Fin",1,358,203,0,0,"7","WD","Normal",31,31,31,0,0,0
"1172",163000,"RL",9120,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,6,"Hip","None",0,"TA","TA","CBlock","TA","No","ALQ",662,"Unf",0,599,1261,"Ex",1261,0,1261,1,1,0,3,"TA",6,1,"Attchd","RFn",2,433,0,0,0,"11","WD","Normal",50,50,50,0,0,0
"1173",171900,"FV",4017,"IR1","Lvl","Inside","Somerst","Norm","TwnhsE",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,625,625,"Ex",625,625,1250,0,2,1,2,"Gd",5,0,"Detchd","Fin",2,625,0,54,0,"3","WD","Normal",2,1,2,1,0,1
"1174",200500,"RL",18030,"IR1","Bnk","Inside","ClearCr","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",152,"BLQ",469,977,1598,"TA",1636,971,3086,0,3,0,3,"Ex",11,1,"Attchd","Unf",0,0,122,0,0,"3","WD","Normal",61,13,28.4938361131256,48,32.5061638868744,15.4938361131256
"1175",239000,"RL",16560,"IR1","Lvl","Inside","Crawfor","Norm","1Fam",6,8,"Gable","None",0,"TA","TA","BrkTil","Gd","No","Rec",503,"Unf",0,449,952,"TA",1170,1175,2345,0,2,1,4,"TA",9,1,"Detchd","Unf",2,360,0,0,0,"7","WD","Normal",74,56,74,18,0,18
"1176",285000,"RL",10678,"Reg","Lvl","Inside","NoRidge","Norm","1Fam",8,5,"Hip","BrkFace",337,"Gd","TA","PConc","Gd","No","GLQ",700,"Unf",0,983,1683,"Ex",2129,743,2872,0,2,1,4,"Gd",9,1,"Attchd","Fin",2,541,0,33,0,"4","WD","Normal",15,7,15,8,0,8
"1177",119500,"RL",6951,"IR1","Lvl","CulDSac","Mitchel","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",658,"Unf",0,218,876,"TA",923,0,923,1,1,0,3,"TA",5,0,"Attchd","Unf",1,264,362,0,0,"10","WD","Normal",24,23,24,1,0,1
"1178",115000,"RM",3950,"Reg","Bnk","Inside","OldTown","Artery","1Fam",6,8,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",468,"Unf",0,350,818,"TA",818,406,1224,0,1,0,3,"TA",5,0,"Detchd","Unf",1,210,0,0,116,"12","WD","Normal",83,5,83,78,0,78
"1179",154900,"RL",7681,"IR1","Lvl","FR2","Crawfor","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,731,731,"Ex",820,523,1343,0,1,1,3,"TA",7,1,"Detchd","Unf",1,186,192,0,102,"7","WD","Normal",88,59,88,29,0,29
"1180",93000,"RL",8335,"Reg","Lvl","Corner","Edwards","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"Gd",1124,0,1124,0,1,0,3,"TA",5,1,"Attchd","Unf",0,0,0,36,190,"4","WD","Normal",52,52,27.4938361131256,0,24.5061638868744,-24.5061638868744
"1181",250000,"RL",11170,"IR2","Lvl","Corner","Timber","Norm","1Fam",7,5,"Gable","None",0,"TA","TA","Wood","Gd","No","LwQ",1216,"Unf",0,0,1216,"Ex",1298,1216,2514,0,2,1,4,"TA",8,0,"Attchd","Fin",2,693,0,0,0,"4","WD","Normal",16,15,16,1,0,1
"1182",392500,"RM",5587,"IR1","HLS","Inside","Crawfor","Norm","TwnhsE",8,5,"Hip","Stone",186,"Ex","TA","PConc","Ex","Gd","GLQ",1480,"Unf",0,120,1600,"Ex",1652,0,1652,1,2,0,2,"Gd",5,1,"Attchd","Fin",2,482,162,53,0,"11","New","Partial",0,0,0,0,0,0
"1183",745000,"RL",15623,"IR1","Lvl","Corner","NoRidge","Norm","1Fam",10,5,"Hip","None",0,"Gd","TA","PConc","Ex","Av","GLQ",1572.41,"Unf",0,300,2155.05,"Ex",2219.46,1418.92,3123.48,1,3,1,4,"Ex",10,2,"Attchd","Fin",3,813,171,78,0,"7","WD","Abnorml",11,11,11,0,0,0
"1184",120000,"RL",10800,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,6,"Hip","None",0,"TA","TA","BrkTil","TA","No","Rec",821,"Unf",0,299,1120,"Ex",1130,0,1130,1,1,0,2,"TA",5,1,"Detchd","Unf",2,720,229,0,0,"6","WD","Normal",86,56,36,30,50,-20
"1185",186700,"RL",35133,"Reg","Lvl","Inside","Timber","Norm","1Fam",5,4,"Hip","BrkFace",226,"TA","TA","CBlock","TA","Gd","Rec",1159,"Unf",0,413,1572,"Gd",1572,0,1572,1,1,1,3,"TA",5,2,"2Types","RFn",3,995,0,263,0,"5","WD","Normal",44,44,44,0,0,0
"1186",104900,"RL",9738,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","BrkTil","TA","No","BLQ",392,"Unf",0,392,784,"Gd",949,272,1221,1,1,0,4,"TA",7,0,"Attchd","Unf",1,392,0,0,236,"3","WD","Normal",82,56,41,26,41,-15
"1187",95000,"RL",10615,"IR1","Bnk","Corner","OldTown","Artery","2fmCon",3,5,"Gable","None",0,"TA","TA","CBlock","Fa","Mn","BLQ",440,"Unf",0,538,978,"TA",1014,685,1699,1,2,0,3,"TA",7,0,"CarPort","Unf",2,420,0,74,0,"8","WD","Abnorml",109,39,89,70,20,50
"1188",262000,"RL",12461,"Reg","Lvl","Corner","NoRidge","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",1456,"Unf",0,168,1624,"Ex",1624,0,1624,1,2,0,2,"Gd",5,1,"Attchd","RFn",3,757,0,114,192,"7","WD","Normal",12,11,12,1,0,1
"1189",195000,"RL",8935,"IR1","Lvl","Inside","CollgCr","Norm","1Fam",7,5,"Gable","BrkFace",95,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,831,831,"Ex",831,829,1660,0,2,1,3,"Gd",7,0,"Attchd","RFn",2,493,144,68,0,"7","WD","Normal",7,7,7,0,0,0
"1190",189000,"RL",7500,"Reg","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,994,994,"Gd",1028,776,1804,0,2,1,3,"Gd",7,1,"Attchd","Fin",2,442,140,60,0,"6","WD","Normal",11,11,11,0,0,0
"1191",168000,"RL",32463,"Reg","Low","Inside","Mitchel","Norm","2fmCon",4,4,"Gable","Stone",149,"TA","Gd","CBlock","TA","Av","BLQ",1159,"Unf",0,90,1249,"Ex",1622,0,1622,1,1,0,3,"TA",7,1,"2Types","Fin",3,1002.79,439,0,0,"3","WD","Normal",46,32,32,14,14,0
"1192",174000,"FV",2645,"Reg","Lvl","Inside","Somerst","Norm","Twnhs",8,5,"Gable","BrkFace",456,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,776,776,"Ex",764,677,1441,0,2,1,2,"Gd",5,0,"Detchd","Unf",2,492,206,0,0,"11","WD","Normal",8,7,8,1,0,1
"1193",125000,"RM",9600,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,8,"Gambrel","None",0,"TA","TA","PConc","TA","Mn","Unf",0,"Unf",0,702,702,"Gd",842,630,1472,0,1,0,3,"Gd",6,0,"Detchd","Unf",1,250,0,0,84,"7","WD","Normal",82,13,82,69,0,69
"1194",165000,"RM",4500,"Reg","Lvl","FR2","Mitchel","Norm","TwnhsE",6,5,"Hip","BrkFace",425,"TA","TA","PConc","Ex","No","GLQ",883,"Unf",0,341,1224,"Ex",1224,0,1224,1,2,0,2,"TA",5,0,"Attchd","Fin",2,402,0,285.82,0,"6","WD","Normal",10,10,10,0,0,0
"1195",158000,"RL",9364,"Reg","Lvl","Corner","Sawyer","Norm","1Fam",6,7,"Gable","Stone",143,"TA","TA","CBlock","TA","No","ALQ",371,"Unf",0,292,663,"TA",663,689,1352,0,1,1,4,"TA",7,0,"Attchd","Fin",1,299,379,36,0,"3","WD","Normal",41,41,41,0,0,0
"1196",176000,"RL",8029,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,728,728,"Ex",728,728,1456,0,2,1,3,"Gd",8,0,"Attchd","Fin",2,400,100,24,0,"7","WD","Normal",3,3,3,0,0,0
"1197",219210,"RL",14054,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,879,879,"Ex",879,984,1863,0,2,1,4,"Gd",9,1,"BuiltIn","Fin",3,660,100,17,0,"11","New","Partial",0,0,0,0,0,0
