"","Id_test","Id","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"1151",2611,2611,"RL",27697,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",4,3,"Shed","None",198,"TA","TA","CBlock","TA","No","BLQ",811,"Unf",0,585,1396,"TA",1608,0,1608,0,1,0,3,"TA",6,0,"Attchd","Unf",1,444,152,38,0,"11","COD","Abnorml",46,46,46,0,0,0
"1152",2612,2612,"RL",11000,"IR2","Lvl","Corner","Mitchel","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","PConc","Gd","No","LwQ",1090,"Unf",0,0,1090,"TA",1178,0,1178,1,1,1,3,"TA",6,0,"Attchd","Unf",2,502,0,44,0,"6","WD","Normal",31,4,31,27,0,27
"1153",2613,2613,"RL",11625,"IR1","Lvl","Inside","Mitchel","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","Gd","No","ALQ",596,"Unf",0,220,816,"TA",816,0,816,1,1,0,2,"TA",4,0,"Attchd","Fin",1,264,330,0,0,"5","WD","Normal",24,24,24,0,0,0
"1154",2614,2614,"RL",10447,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",516,"Unf",0,348,864,"TA",887,0,887,0,1,0,3,"TA",5,0,"Attchd","RFn",1,288,140,0,0,"12","WD","Normal",23,23,23,0,0,0
"1155",2615,2615,"RL",11027,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Hip","Stone",28,"TA","TA","CBlock","TA","No","BLQ",468,"Rec",539,171,1178,"Gd",1293,0,1293,1,2,0,2,"TA",5,0,"Attchd","RFn",2,452,280,0,0,"5","WD","Normal",52,52,52,0,0,0
"1156",2616,2616,"RL",10533,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,6,"Hip","BrkFace",244,"TA","Gd","CBlock","TA","No","Rec",773,"Unf",0,235,1008,"TA",1024,0,1024,1,1,0,2,"Gd",5,2,"Attchd","Unf",1,313,0,0,0,"8","WD","Normal",50,50,50,0,0,0
"1157",2617,2617,"RL",11765,"IR1","Lvl","Corner","NAmes","Norm","1Fam",5,5,"Gable","Stone",302,"TA","TA","CBlock","TA","Mn","Rec",1127,"Unf",0,490,1617,"Fa",1797,0,1797,0,1,1,3,"TA",7,1,"Attchd","Unf",3,963,0,0,0,"6","WD","Normal",49,49,49,0,0,0
"1158",2618,2618,"RL",37567.6400000002,"IR1","Low","CulDSac","NAmes","Norm","1Fam",6,6,"Gable","Stone",791.280000000001,"TA","TA","CBlock","Gd","Gd","ALQ",1110,"Unf",0,595,1705,"Ex",1390,0,1390,1,1,1,1,"Ex",4,2,"Attchd","Unf",2,550,0,189,0,"10","WD","Abnorml",49,49,49,0,0,0
"1159",2619,2619,"RL",11727,"Reg","Lvl","Corner","NAmes","Norm","1Fam",7,6,"Gable","BrkFace",434,"TA","Gd","CBlock","TA","Mn","Unf",0,"Unf",0,1797.05,1851,"Gd",1851,0,1851,0,2,0,3,"TA",8,1,"Attchd","Fin",2,506,0,146,0,"3","WD","Normal",37,37,37,0,0,0
"1160",2620,2620,"RL",8238,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","TA","No","GLQ",700,"Unf",0,113,813,"Ex",813,712,1525,1,2,1,3,"TA",6,1,"Attchd","Fin",2,400,421,72,0,"5","WD","Normal",9,8,9,1,0,1
"1161",2621,2621,"RL",13041,"IR2","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,781,781,"Gd",781,890,1671,0,2,1,3,"TA",7,1,"Attchd","Fin",2,423,0,84,0,"2","WD","Normal",11,11,11,0,0,0
"1162",2622,2622,"RL",9783,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,821,821,"Gd",821,955,1776,0,2,1,3,"TA",7,1,"BuiltIn","Fin",2,443,286,116,0,"5","WD","Normal",10,10,10,0,0,0
"1163",2623,2623,"RL",13128,"IR1","HLS","CulDSac","Gilbert","Norm","1Fam",8,5,"Gable","BrkFace",216,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1074,1074,"Ex",1074,990,2064,0,2,1,4,"Gd",7,1,"Attchd","Fin",2,527,0,119,0,"1","WD","Normal",1,1,1,0,0,0
"1164",2624,2624,"RL",13751,"IR1","HLS","CulDSac","Gilbert","Norm","1Fam",7,5,"Gable","BrkFace",248,"Gd","TA","PConc","Gd","Av","GLQ",60,"Unf",0,1640,1700,"Ex",1700,512,2212,1,2,1,3,"Gd",9,1,"Attchd","Fin",3,773,237,38,0,"5","New","Partial",1,0,0,1,1,0
"1165",2625,2625,"RL",13108,"IR1","Lvl","Inside","StoneBr","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1797.05,2062,"Ex",2079,608,2687,0,2,1,4,"Gd",9,0,"Attchd","Fin",2,618,168,12,0,"12","WD","Normal",12,12,12,0,0,0
"1166",2626,2626,"RL",8076,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",6,6,"Gable","BrkFace",112,"TA","TA","PConc","Gd","No","GLQ",705,"Unf",0,455,1160,"Gd",1169,0,1169,0,2,0,3,"TA",6,1,"Attchd","Fin",2,402,0,26,0,"7","WD","Normal",13,12,13,1,0,1
"1167",2627,2627,"RL",3701,"IR1","Lvl","Inside","StoneBr","Norm","TwnhsE",8,5,"Gable","None",0,"TA","TA","CBlock","Gd","No","Unf",0,"Unf",0,1191,1191,"TA",1204,0,1204,0,2,0,2,"TA",5,0,"Attchd","RFn",2,461,120,70,0,"8","WD","Normal",19,19,19,0,0,0
"1168",2628,2628,"RL",16023,"IR1","HLS","CulDSac","StoneBr","Norm","1Fam",9,5,"Hip","BrkFace",600,"Gd","Ex","PConc","Ex","Gd","GLQ",1218,"Unf",0,180,1398,"Ex",1414,1384,2798,1,3,1,3,"Ex",11,1,"BuiltIn","Fin",3,670,182,37,0,"3","New","Partial",1,0,1,1,0,1
"1169",2629,2629,"RL",18062,"IR1","HLS","CulDSac","StoneBr","Norm","1Fam",10,5,"Hip","BrkFace",662,"Ex","TA","PConc","Ex","Gd","Unf",0,"Unf",0,1528,1528,"Ex",1528,1418.92,3123.48,0,3,1,5,"Ex",10,1,"BuiltIn","Fin",3,758,204,34,0,"9","New","Partial",0,0,0,0,0,0
"1170",2630,2630,"RL",12292,"IR1","HLS","CulDSac","StoneBr","Norm","1Fam",9,5,"Hip","BrkFace",184,"Gd","TA","PConc","Ex","Gd","GLQ",205,"Unf",0,889,1094,"Ex",1102,1371,2473,0,2,1,4,"Gd",11,1,"BuiltIn","Fin",3,675,246,39,0,"7","New","Partial",0,0,0,0,0,0
"1171",2631,2631,"RL",16052,"IR1","Lvl","CulDSac","StoneBr","Norm","1Fam",10,5,"Hip","Stone",734,"Ex","TA","PConc","Ex","No","GLQ",1206,"Unf",0,644,1850,"Ex",1850,848,2698,1,2,1,4,"Ex",11,1,"Attchd","RFn",3,736,250,0,0,"7","New","Partial",0,0,0,0,0,0
"1172",2632,2632,"RL",15922,"IR1","HLS","Corner","StoneBr","Norm","1Fam",9,5,"Hip","BrkFace",550,"Gd","TA","PConc","Ex","Av","Unf",0,"Unf",0,1390,1390,"Ex",1390,1405,2795,0,3,1,4,"Ex",10,1,"BuiltIn","Fin",3,660,272,102,0,"1","New","Partial",1,0,1,1,0,1
"1173",2633,2633,"RL",8147,"Reg","HLS","Inside","StoneBr","Norm","TwnhsE",9,5,"Hip","BrkFace",230,"Gd","TA","PConc","Ex","Gd","GLQ",1191,"Unf",0,523,1714,"Ex",1714,0,1714,1,2,0,2,"Gd",7,1,"Attchd","Fin",2,517,156,55,0,"8","WD","Normal",1,1,1,0,0,0
"1174",2634,2634,"RL",18261,"IR1","HLS","Inside","StoneBr","Norm","1Fam",9,5,"Hip","BrkFace",420,"Ex","TA","PConc","Ex","Gd","GLQ",1416,"Unf",0,494,1910,"Ex",2000,0,2000,1,2,1,3,"Ex",8,2,"Attchd","Unf",3,722,351,102,0,"9","WD","Normal",1,1,1,0,0,0
"1175",2635,2635,"RL",10464,"IR1","Lvl","FR3","NWAmes","Norm","1Fam",6,6,"Gable","BrkFace",130,"TA","TA","CBlock","Gd","Av","GLQ",850,"Unf",0,138,988,"TA",1102,0,1102,1,1,0,2,"TA",5,1,"Attchd","RFn",2,582,140,22,0,"6","WD","Normal",26,26,26,0,0,0
"1176",2636,2636,"RL",10530,"Reg","Lvl","Inside","NWAmes","PosA","1Fam",7,5,"Gable","BrkFace",68,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,945,945,"TA",945,912,1857,0,2,1,4,"TA",8,1,"Attchd","RFn",2,482,400,105,0,"7","WD","Normal",28,28,28,0,0,0
"1177",2637,2637,"RL",9927,"IR1","Lvl","Inside","NWAmes","Norm","1Fam",7,5,"Gable","Stone",252,"Gd","TA","CBlock","Ex","Gd","GLQ",1005,"Unf",0,42,1047,"TA",1083,0,1083,1,1,0,2,"TA",5,1,"Attchd","RFn",2,596,444,0,40,"7","WD","Normal",30,30,30,0,0,0
"1178",2638,2638,"FV",9512,"IR1","Lvl","Inside","Somerst","RRAn","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","ALQ",788,"Unf",0,172,960,"Ex",960,1358,2318,1,2,1,3,"Gd",8,1,"BuiltIn","Fin",2,541,0,246,0,"6","New","Partial",1,0,1,1,0,1
"1179",2639,2639,"RL",10530,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",6,6,"Gable","BrkFace",248,"TA","TA","CBlock","TA","No","ALQ",548,"Unf",0,127,675,"TA",1109,766,1875,0,3,0,3,"Gd",8,1,"Attchd","RFn",2,485,48,28,0,"6","WD","Normal",31,6,31,25,0,25
"1180",2640,2640,"RL",10000,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",6,6,"Gable","BrkFace",176,"TA","TA","CBlock","TA","No","ALQ",755,"Unf",0,348,1103,"TA",1103,0,1103,0,2,0,3,"TA",6,0,"Attchd","Unf",2,462,295,84,0,"6","WD","Normal",32,32,32,0,0,0
"1181",2641,2641,"RL",7200,"Reg","Lvl","Inside","NAmes","Norm","1Fam",4,4,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",20,"LwQ",620,224,864,"TA",874,0,874,0,1,0,3,"TA",5,0,"Detchd","Unf",2,576,63,0,0,"3","WD","Normal",35,35,11,0,24,-24
"1182",2642,2642,"RH",8773,"IR2","Lvl","FR2","NAmes","Norm","TwnhsE",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",951,"Unf",0,536,1487,"Ex",1419,0,1419,1,2,0,2,"Gd",4,0,"Attchd","Fin",2,543,196,68,0,"9","WD","Normal",4,4,4,0,0,0
"1183",2643,2643,"RM",2760,"Reg","Lvl","Inside","BrDale","Norm","TwnhsE",6,5,"Gable","BrkFace",514,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,525,525,"TA",525,567,1092,0,1,1,3,"TA",6,0,"Detchd","Unf",2,440,0,0,0,"12","WD","Normal",33,33,33,0,0,0
"1184",2644,2644,"RM",2160,"Reg","Lvl","Inside","BrDale","Norm","TwnhsE",5,6,"Gable","BrkFace",200,"TA","TA","CBlock","TA","No","LwQ",402,"Unf",0,363,765,"Gd",765,600,1365,0,1,1,3,"Gd",7,1,"Attchd","Unf",2,440,0,36,0,"6","WD","Normal",33,33,33,0,0,0
"1185",2645,2645,"RM",1890,"Reg","Lvl","Inside","BrDale","Norm","Twnhs",6,7,"Gable","BrkFace",380,"TA","TA","CBlock","TA","No","ALQ",282,"Unf",0,212,494,"Ex",520,536,1030,0,1,1,3,"TA",6,0,"Detchd","Unf",1,264,0,0,0,"7","WD","Normal",34,34,33,0,1,-1
"1186",2646,2646,"RM",1680,"Reg","Lvl","Inside","BrDale","Norm","Twnhs",6,5,"Gable","BrkFace",504,"TA","TA","CBlock","TA","No","ALQ",276,"Unf",0,207,483,"TA",520,465,948,0,1,1,2,"TA",5,0,"Detchd","Unf",1,264,0,0,0,"7","WD","Normal",34,34,34,0,0,0
"1187",2647,2647,"RM",1680,"Reg","Lvl","Inside","BrDale","Norm","Twnhs",6,5,"Gable","BrkFace",504,"TA","TA","CBlock","TA","No","BLQ",382,"Unf",0,143,525,"Gd",525,567,1092,0,1,1,3,"TA",6,0,"Detchd","Unf",1,264,352,0,0,"10","WD","Normal",34,34,34,0,0,0
"1188",2648,2648,"RL",4043,"Reg","Lvl","Inside","NPkVill","Norm","TwnhsE",6,5,"Gable","None",0,"TA","TA","CBlock","Gd","No","ALQ",727,"BLQ",156,186,1069,"Gd",1069,0,1069,0,2,0,2,"TA",4,1,"Attchd","RFn",2,440,0,55,0,"7","WD","Normal",31,31,31,0,0,0
"1189",2649,2649,"RL",7514,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","None",0,"TA","TA","CBlock","TA","Mn","ALQ",373,"Rec",108,462,943,"TA",1387,0,1387,1,1,0,3,"TA",6,1,"Attchd","RFn",1,300,0,0,240,"9","WD","Normal",39,31,32,8,7,1
"1190",2650,2650,"RL",2280,"Reg","Lvl","FR2","NPkVill","Norm","Twnhs",7,7,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",120,"BLQ",492,443,1055,"TA",1055,0,1055,1,2,0,2,"TA",4,0,"Attchd","Unf",1,319,0,29,0,"4","WD","Normal",30,30,30,0,0,0
"1191",2651,2651,"RL",2179,"Reg","Lvl","Inside","NPkVill","Norm","Twnhs",6,5,"Gable","None",0,"TA","TA","CBlock","Gd","No","ALQ",70,"Unf",0,785,855,"Gd",855,601,1456,0,2,1,3,"TA",6,1,"Attchd","RFn",2,460,0,28,0,"7","WD","Normal",30,30,30,0,0,0
"1192",2652,2652,"RL",16387,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Hip","Stone",215,"Gd","TA","PConc","Ex","No","GLQ",1369,"Unf",0,369,1738,"Gd",1738,851,2589,1,2,1,4,"Ex",11,1,"Attchd","RFn",3,831,0,0,0,"8","New","Partial",0,0,0,0,0,0
"1193",2653,2653,"RL",16163,"Reg","Lvl","Corner","NridgHt","Norm","1Fam",8,5,"Gable","BrkFace",232,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1618,1618,"Ex",1618,0,1618,0,2,0,2,"Gd",6,1,"Attchd","Fin",3,880,0,0,0,"7","WD","Normal",2,2,2,0,0,0
"1194",2654,2654,"RL",12228,"Reg","Lvl","Corner","NridgHt","Norm","1Fam",7,5,"Hip","Stone",206,"Gd","TA","PConc","Ex","No","Unf",0,"Unf",0,1721,1721,"Ex",1740,0,1740,0,2,0,4,"Gd",8,0,"Attchd","RFn",3,874,0,43,0,"9","New","Partial",0,0,0,0,0,0
"1195",2655,2655,"RL",14780,"IR1","HLS","Corner","NridgHt","Norm","1Fam",9,5,"Hip","BrkFace",568,"Ex","TA","PConc","Ex","Gd","GLQ",1505,"Unf",0,363,1868,"Ex",1868,0,1868,1,2,0,2,"Ex",7,1,"Attchd","Fin",3,1002.79,354,56,0,"6","WD","Normal",1,1,1,0,0,0
"1196",2656,2656,"RL",13975,"IR1","Lvl","Corner","NridgHt","Norm","1Fam",9,5,"Hip","BrkFace",525,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1090,1090,"Ex",1117,1089,2206,0,2,1,4,"Ex",10,1,"BuiltIn","Fin",3,670,148,95,0,"8","New","Partial",1,0,1,1,0,1
"1197",2657,2657,"RL",9942,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Gable","BrkFace",385,"Ex","TA","PConc","Ex","Av","GLQ",1290,"Unf",0,316,1606,"Ex",1625,466,2091,1,2,1,3,"Ex",8,1,"Attchd","RFn",2,521,194,84,0,"5","New","Partial",1,0,1,1,0,1
"1198",2658,2658,"RL",12867,"IR1","Lvl","Corner","NridgHt","Norm","1Fam",8,5,"Gable","None",103.685261707989,"Gd","TA","PConc","Ex","Av","Unf",0,"Unf",0,1209,1209,"Ex",1209,1044,2253,0,2,1,3,"Ex",8,1,"Attchd","Fin",2,575,243,142,0,"7","New","Partial",1,0,1,1,0,1
"1199",2659,2659,"RL",10672,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Ex","Gd","Unf",0,"Unf",0,1054,1054,"Gd",1054,1335,2389,0,2,1,4,"Gd",10,1,"BuiltIn","Fin",3,672,176,64,0,"11","New","Partial",0,0,0,0,0,0
"1200",2660,2660,"RL",11643,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",8,5,"Hip","BrkFace",142,"Gd","TA","PConc","Ex","Av","GLQ",880,"Unf",0,644,1524,"Ex",1544,814,2358,1,2,1,4,"Ex",10,1,"BuiltIn","Fin",3,784,120,34,0,"8","New","Partial",1,0,1,1,0,1
"1201",2661,2661,"RL",13758,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Gable","BrkFace",430,"Ex","TA","PConc","Ex","Gd","GLQ",1232,"Unf",0,560,1792,"Ex",1792,0,1792,1,2,0,2,"Gd",6,1,"Attchd","RFn",3,925,204,49,0,"3","New","Partial",1,0,1,1,0,1
"1202",2662,2662,"RL",14828,"IR1","Lvl","Corner","NridgHt","Norm","1Fam",9,5,"Hip","BrkFace",674,"Ex","TA","PConc","Ex","Gd","GLQ",1383,"Unf",0,397,1780,"Ex",1780,0,1780,1,2,0,2,"Ex",7,1,"Attchd","Fin",3,816,144,68,0,"8","WD","Normal",2,1,2,1,0,1
"1203",2663,2663,"RL",13215,"IR1","Lvl","Corner","NridgHt","Norm","1Fam",8,5,"Gable","BrkFace",112,"Gd","TA","PConc","Gd","No","GLQ",994,"Unf",0,426,1420,"Ex",1426,488,1914,1,2,1,3,"Gd",9,1,"BuiltIn","RFn",3,746,168,127,0,"2","WD","Normal",2,2,2,0,0,0
"1204",2664,2664,"RL",5911,"Reg","Lvl","Inside","NridgHt","Norm","TwnhsE",9,5,"Hip","BrkFace",278,"Ex","TA","PConc","Ex","No","GLQ",472,"Unf",0,1088,1560,"Ex",1565,0,1565,1,2,0,2,"Ex",6,1,"Attchd","RFn",2,556,196,56,0,"3","WD","Normal",1,1,1,0,0,0
"1205",2665,2665,"RL",7740,"Reg","Lvl","Inside","NridgHt","Norm","TwnhsE",9,5,"Hip","BrkFace",518,"Gd","TA","PConc","Ex","No","GLQ",1023,"Unf",0,663,1686,"Ex",1686,0,1686,1,2,0,1,"Ex",6,1,"Attchd","Fin",3,899,266,100,0,"6","New","Partial",0,0,0,0,0,0
"1206",2666,2666,"RL",6373,"Reg","Lvl","Inside","NridgHt","Norm","TwnhsE",9,5,"Hip","BrkFace",572,"Ex","TA","PConc","Ex","No","GLQ",415,"Unf",0,1251,1666,"Ex",1666,0,1666,1,2,0,2,"Gd",6,1,"Attchd","RFn",2,575,228,75,0,"6","New","Partial",0,0,0,0,0,0
"1207",2667,2667,"RL",10237,"Reg","Lvl","Inside","Gilbert","RRAn","1Fam",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,728,728,"Ex",728,728,1456,0,2,1,3,"Gd",8,1,"Attchd","Fin",2,390,0,24,0,"2","New","Partial",1,0,1,1,0,1
"1208",2668,2668,"RL",10237,"Reg","Lvl","Inside","Gilbert","RRAn","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,738,738,"Ex",738,754,1492,0,2,1,3,"Gd",8,0,"Attchd","Fin",2,440,0,32,0,"9","New","Partial",0,0,0,0,0,0
"1209",2669,2669,"RL",11660,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1326,1326,"Ex",1326,0,1326,0,2,0,3,"Gd",6,0,"Attchd","Fin",2,427,100,0,0,"7","New","Partial",0,0,0,0,0,0
"1210",2670,2670,"RL",11631,"IR1","Lvl","Corner","Gilbert","Norm","1Fam",8,5,"Gable","BrkFace",236,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1052,1052,"Ex",1052,1321,2373,0,2,1,4,"Gd",9,1,"BuiltIn","Fin",3,632,120,46,0,"6","New","Partial",2,1,2,1,0,1
"1211",2671,2671,"RL",9073,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,738,738,"Ex",738,754,1492,0,2,1,3,"Gd",8,0,"Attchd","Fin",2,440,100,32,0,"10","New","Partial",0,0,0,0,0,0
"1212",2672,2672,"RL",3087,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE",7,5,"Gable","BrkFace",14,"Gd","TA","PConc","Gd","Av","GLQ",453,"Unf",0,767,1220,"Ex",1364,0,1364,1,2,0,2,"Gd",6,1,"Attchd","Fin",2,437,100,16,0,"11","New","Partial",0,0,0,0,0,0
"1213",2673,2673,"RL",2938,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE",7,5,"Gable","BrkFace",40,"Gd","TA","PConc","Gd","Av","GLQ",1038,"Unf",0,330,1368,"Ex",1511,0,1511,1,2,0,2,"Gd",5,1,"Attchd","Fin",2,398,130,30,0,"5","WD","Normal",4,4,4,0,0,0
"1214",2674,2674,"RM",3072,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE",7,5,"Hip","BrkFace",18,"Gd","TA","PConc","Gd","No","GLQ",1059,"Unf",0,306,1365,"Ex",1548,0,1548,1,2,0,2,"Gd",7,1,"Attchd","Fin",2,388,143,20,0,"9","WD","Normal",2,2,2,0,0,0
"1215",2675,2675,"RL",3010,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE",7,5,"Gable","BrkFace",14,"Gd","TA","PConc","Gd","Gd","GLQ",16,"Unf",0,1126,1142,"Ex",1142,0,1142,0,2,0,2,"Gd",6,0,"Attchd","Fin",2,440,90,0,0,"6","New","Partial",1,0,1,1,0,1
"1216",2676,2676,"RL",9171,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,848,848,"Ex",848,750,1598,0,2,1,3,"Gd",7,1,"Attchd","Fin",2,433,100,48,0,"7","WD","Normal",2,1,2,1,0,1
"1217",2677,2677,"RL",8658,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","ALQ",732,"Unf",0,250,982,"Ex",1008,881,1889,0,2,1,3,"TA",9,1,"Attchd","Fin",2,431,0,0,0,"4","WD","Normal",6,6,6,0,0,0
"1218",2678,2678,"RL",12104,"IR1","Lvl","FR3","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1035,1035,"Gd",1082,1240,2322,0,3,1,4,"Gd",8,0,"Attchd","RFn",3,617,400,45,0,"8","New","Partial",0,0,0,0,0,0
"1219",2679,2679,"RL",9660,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",8,5,"Gable","BrkFace",242,"Gd","TA","PConc","Gd","No","GLQ",791,"Unf",0,253,1044,"Ex",1079,897,1976,1,2,1,3,"Gd",7,1,"Attchd","Fin",3,885,210,31,0,"2","WD","Normal",8,8,8,0,0,0
"1220",2680,2680,"RL",9545,"Reg","Lvl","Corner","NoRidge","Norm","1Fam",8,5,"Gable","BrkFace",322,"Gd","TA","PConc","Gd","Mn","GLQ",505,"Unf",0,655,1160,"Ex",1205,1029,2234,1,2,1,3,"Gd",7,1,"BuiltIn","RFn",3,768,0,50,0,"6","WD","Normal",6,6,6,0,0,0
"1221",2681,2681,"RL",9233,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",9,5,"Gable","BrkFace",791.280000000001,"Gd","TA","PConc","Ex","Av","GLQ",1182,"Unf",0,358,1540,"Ex",1540,1315,2855,1,2,1,4,"Ex",9,1,"Attchd","RFn",3,774,247,55,0,"3","WD","Normal",6,6,6,0,0,0
"1222",2682,2682,"RL",10019,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",8,5,"Hip","BrkFace",397,"Gd","TA","PConc","Gd","No","ALQ",527,"Unf",0,815,1342,"Ex",1358,1368,2726,0,2,1,4,"Gd",9,1,"Attchd","RFn",3,725,307,169,168,"6","WD","Normal",11,11,11,0,0,0
"1223",2683,2683,"RL",17242,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",9,5,"Hip","BrkFace",738,"Gd","Gd","PConc","Ex","Gd","Rec",292,"GLQ",830.380000000001,48,1733,"Ex",1933,1418.92,3123.48,1,3,1,4,"Ex",11,1,"Attchd","RFn",3,959,505.46,86,0,"5","WD","Normal",13,12,13,1,0,1
"1224",2684,2684,"RL",10236,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",8,5,"Gable","BrkFace",501,"Gd","TA","PConc","Gd","Gd","GLQ",380,"BLQ",168,742,1290,"Ex",1305,1189,2494,1,2,1,4,"Gd",9,1,"Attchd","Fin",3,803,200,95,0,"6","WD","Normal",12,11,12,1,0,1
"1225",2685,2685,"RL",12585,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",8,5,"Gable","BrkFace",420,"Gd","TA","PConc","Gd","No","LwQ",247,"GLQ",830.380000000001,0,1286,"Ex",1565,1234,2799,1,2,1,3,"Gd",8,1,"Attchd","Fin",3,704,432,136,0,"10","WD","Normal",13,13,13,0,0,0
"1226",2686,2686,"RL",12447,"IR1","Lvl","Inside","Somerst","RRAn","1Fam",8,5,"Gable","Stone",192,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1100,1100,"Ex",1116,848,1964,0,2,1,3,"Gd",8,1,"BuiltIn","Fin",2,760,200,70,0,"1","New","Partial",1,0,1,1,0,1
"1227",2687,2687,"RL",15218,"IR1","Lvl","CulDSac","Somerst","RRAn","1Fam",8,5,"Gable","None",103.685261707989,"Gd","TA","PConc","Ex","No","GLQ",1562,"Unf",0,108,1670,"Ex",1670,0,1670,1,2,1,2,"Gd",6,1,"Attchd","RFn",3,928,0,240,200,"9","New","Partial",0,0,0,0,0,0
"1228",2688,2688,"RL",10936,"Reg","Lvl","Corner","Somerst","Feedr","1Fam",8,5,"Gable","BrkFace",60,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1504,1504,"Ex",1504,0,1504,0,2,0,3,"Gd",7,0,"Attchd","Fin",2,510,144,0,0,"9","New","Partial",0,0,0,0,0,0
"1229",2689,2689,"FV",8640,"Reg","Lvl","Inside","Somerst","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",24,"Unf",0,1254,1278,"Ex",1278,0,1278,0,2,0,2,"Gd",5,0,"Attchd","RFn",2,584,0,60,0,"10","New","Partial",0,0,0,0,0,0
